Item_Weight,Item_Fat_Content,Item_Visibility,Item_Type,Item_MRP,Outlet_Establishment_Year,Outlet_Size,Outlet_Location_Type,Outlet_Type,Item_Outlet_Sales,Profit,Outlet_Type_LE,Fat_Low Fat,Fat_Regular,Outlet_Size_Ord,Outlet_Location_FreqEnc,Item_Fat_TargetEnc,Item_MRP_std,Sales_mm,Sales_log,Sales_exp,Years_Since_Establishment
13.15,Low Fat,0.073251428,Snack Foods,181.7,1998,Medium,Tier 2,Grocery Store,549.285,13.1,0,True,False,1.0,0.5879385193007157,2157.711533985862,0.6537872210355896,0.039528715699275734,6.3104363258348615,549.285,27
11.676739773604321,Low Fat,0.021743592,Frozen Foods,263.2,1985,Medium,Tier 2,Supermarket Type3,6574.775,11.6,3,True,False,1.0,0.5879385193007157,2157.711533985862,1.9629306574494891,0.5011221054779149,8.791147720822192,6574.775000000005,40
18.7,Low Fat,0.10527024,Frozen Foods,122.9,2007,Medium,Tier 2,Supermarket Type1,490.0288,13.8,1,True,False,1.0,0.5879385193007157,2157.711533985862,-0.29072362634032767,0.034989288993165356,6.1965027818788165,490.0287999999999,18
13.3,Low Fat,0.063513272,Frozen Foods,150.0,1987,High,Tier 3,Supermarket Type1,2106.5912,12.7,1,True,False,2.0,0.10935116742930893,2157.711533985862,0.14458664515435535,0.15882892991941241,7.653300962961069,2106.591199999999,38
9.42,Regular,0.044151435,Frozen Foods,61.5,2007,Medium,Tier 2,Supermarket Type1,866.8716,12.9,1,False,True,1.0,0.5879385193007157,2224.561170126414,-1.276998558804296,0.06385800265224931,6.7660437774509,866.8716000000002,18
17.6,Low Fat,0.008001018,Dairy,170.4,1997,Small,Tier1,Supermarket Type1,2759.0752,14.5,1,True,False,0.0,0.2801830341429074,2157.711533985862,0.47227408199906157,0.20881362848107723,7.923013204716832,2759.0752000000016,28
8.235,Low Fat,0.0828941,Baking Goods,149.3,2007,Medium,Tier 2,Supermarket Type1,1921.4988,13.6,1,True,False,1.0,0.5879385193007157,2157.711533985862,0.13334246839988032,0.14464959706212382,7.561381077192348,1921.4988000000008,18
11.676739773604321,Low Fat,0.091042211,Household,162.7,1985,Medium,Tier 2,Supermarket Type3,2588.6304,0.1,3,True,False,1.0,0.5879385193007157,2157.711533985862,0.348588137699834,0.19575640110170356,7.859270441807881,2588.6304,40
13.15,Regular,0.038011783,Snack Foods,89.7,1999,Medium,Tier 2,Supermarket Type1,703.0848,14.2,1,False,True,1.0,0.5879385193007157,2224.561170126414,-0.8240188666954377,0.05131082321738244,6.556898803449431,703.0848000000001,26
12.65,Low Fat,0.042296724,Household,106.4,2002,Medium,Tier 2,Supermarket Type1,3751.783,9.0,1,True,False,1.0,0.5879385193007157,2157.711533985862,-0.5557649355529576,0.28486177700703863,8.230252977053018,3751.7830000000004,23
20.7,Low Fat,0.02695441,Household,73.2,2002,Medium,Tier 2,Supermarket Type1,1504.708,13.3,1,True,False,1.0,0.5879385193007157,2157.711533985862,-1.0890601759080676,0.1127205957359992,7.317018498458271,1504.7079999999996,23
13.0,Low Fat,0.153930108,Canned,76.8,2002,Medium,Tier 2,Supermarket Type1,2648.5524,14.2,1,True,False,1.0,0.5879385193007157,2157.711533985862,-1.0312329811707666,0.2003468326022646,7.882145999053723,2648.5523999999996,23
16.1,Low Fat,0.034376537,Fruits and Vegetables,256.1,2002,Medium,Tier 2,Supermarket Type1,6358.39,13.6,1,True,False,1.0,0.5879385193007157,2157.711533985862,1.8488825789398124,0.4845455472814445,8.757687739784638,6358.390000000004,23
16.0,Low Fat,0.060971431,Starchy Foods,226.2,2002,Medium,Tier 2,Supermarket Type1,4725.8484,13.9,1,True,False,1.0,0.5879385193007157,2157.711533985862,1.368595600427228,0.3594817912883811,8.461013959197924,4725.848399999999,23
12.35,Low Fat,0.0,Snack Foods,118.9,1987,High,Tier 3,Supermarket Type1,3199.8348,13.8,1,True,False,2.0,0.10935116742930893,2157.711533985862,-0.35497606493732886,0.2425788024074263,8.071166929765852,3199.834799999999,38
14.0,Low Fat,0.023831558,Baking Goods,103.1,2009,Medium,Tier 2,Supermarket Type2,1948.1308,13.2,2,True,False,1.0,0.5879385193007157,2157.711533985862,-0.6087731973954837,0.14668978884015096,7.5751388085948435,1948.130799999999,16
20.5,Low Fat,0.032762495,Household,40.1,2004,Small,Tier1,Supermarket Type1,1257.0304,14.2,1,True,False,0.0,0.2801830341429074,2157.711533985862,-1.6207491052982526,0.09374681220034685,7.137302602310221,1257.0304000000003,21
8.3,Low Fat,0.035347676,Fruits and Vegetables,38.1,2004,Small,Tier1,Supermarket Type1,531.3084,12.5,1,True,False,0.0,0.2801830341429074,2157.711533985862,-1.6528753245967531,0.038151586249107416,6.277223020629063,531.3083999999998,21
19.2,Low Fat,0.041291929,Household,130.1,1999,Medium,Tier 2,Supermarket Type1,1038.648,13.6,1,True,False,1.0,0.5879385193007157,2157.711533985862,-0.1750692368657257,0.07701723962052433,6.946637473305922,1038.6479999999997,26
9.1,Low Fat,0.080747059,Household,47.0,2007,Medium,Tier 2,Supermarket Type1,850.8924,14.4,1,True,False,1.0,0.5879385193007157,2157.711533985862,-1.5099136487184255,0.06263388758543303,6.747460227774114,850.8924,18
14.15,Low Fat,0.035240817,Canned,255.5,1987,High,Tier 3,Supermarket Type1,5355.0294,11.4,1,True,False,2.0,0.10935116742930893,2157.711533985862,1.8392447131502618,0.4076813220442722,8.585978195967021,5355.029400000002,38
7.93,Low Fat,0.005557062,Frozen Foods,122.1,1999,Medium,Tier 2,Supermarket Type1,2924.1936,14.3,1,True,False,1.0,0.5879385193007157,2157.711533985862,-0.30357411405972806,0.22146281750484545,7.9811159455098135,2924.1935999999996,26
17.1,Low Fat,0.067154053,Household,114.4,1997,Small,Tier1,Supermarket Type1,1245.046,11.5,1,True,False,0.0,0.2801830341429074,2157.711533985862,-0.4272600583589552,0.09282872590023462,7.127730616803983,1245.0460000000003,28
16.2,Low Fat,0.019362306,Soft Drinks,154.7,1987,High,Tier 3,Supermarket Type1,1713.7692,14.0,1,True,False,2.0,0.10935116742930893,2157.711533985862,0.22008326050583157,0.12873610119351217,7.447033773284233,1713.7692000000002,38
6.465,Low Fat,0.124506117,Canned,264.8,1997,Small,Tier1,Supermarket Type1,3709.8376,13.1,1,True,False,0.0,0.2801830341429074,2157.711533985862,1.9886316328882898,0.2816484749566459,8.219012898313748,3709.837600000002,28
7.155,Regular,0.168871496,Breads,34.4,2009,Medium,Tier 2,Supermarket Type2,670.4606,13.6,2,False,True,1.0,0.5879385193007157,2224.561170126414,-1.712308830298979,0.0488115882892992,6.509455339632786,670.4606,16
20.6,Regular,0.030504756,Dairy,212.6,2004,Small,Tier1,Supermarket Type1,3599.3148,12.5,1,False,True,0.0,0.2801830341429074,2224.561170126414,1.150137309197424,0.2731816790778333,8.188776565065604,3599.3148000000024,21
20.25,Regular,0.103142373,Canned,94.6,2009,Medium,Tier 2,Supermarket Type2,652.484,14.1,2,False,True,1.0,0.5879385193007157,2224.561170126414,-0.7453096294141113,0.04743445883913088,6.4823180492144346,652.4839999999998,16
11.676739773604321,Low Fat,0.078872251,Snack Foods,189.6,1985,Small,Tier1,Grocery Store,1126.5336,14.0,0,True,False,0.0,0.2801830341429074,2157.711533985862,0.7806857872646671,0.08374987248801387,7.027787871376268,1126.5336,40
15.85,Low Fat,0.082120687,Breads,177.4,2009,Medium,Tier 2,Supermarket Type2,5645.984,13.9,2,True,False,1.0,0.5879385193007157,2157.711533985862,0.5847158495438136,0.42997041721921864,8.638876876305975,5645.9839999999995,16
9.0,Low Fat,0.069487587,Health and Hygiene,266.7,1987,High,Tier 3,Supermarket Type1,3974.826,14.2,1,True,False,2.0,0.10935116742930893,2157.711533985862,2.019151541221865,0.3019483831480159,8.287987804243402,3974.8259999999973,38
11.676739773604321,Low Fat,0.011180843,Snack Foods,213.5,1985,Medium,Tier 2,Supermarket Type3,4261.12,13.5,3,True,False,1.0,0.5879385193007157,2157.711533985862,1.1645941078817494,0.3238804447618076,8.357521968057597,4261.120000000001,40
11.676739773604321,Low Fat,0.037315469,Baking Goods,50.0,1985,Medium,Tier 2,Supermarket Type3,1992.7394,13.7,3,True,False,1.0,0.5879385193007157,2157.711533985862,-1.4617243197706746,0.1501071100683464,7.597767249904601,1992.7393999999995,40
18.7,Low Fat,0.037835765,Fruits and Vegetables,111.2,2007,Medium,Tier 2,Supermarket Type1,2334.9606,13.5,1,True,False,1.0,0.5879385193007157,2157.711533985862,-0.4786620092365562,0.17632357441599508,7.756178477367522,2334.9606000000003,18
20.85,Low Fat,0.021312043,Fruits and Vegetables,104.9,1987,High,Tier 3,Supermarket Type1,2299.6732,13.5,1,True,False,2.0,0.10935116742930893,2157.711533985862,-0.579859600026833,0.17362032031010916,7.740957054742399,2299.6731999999993,38
18.35,Regular,0.094218363,Fruits and Vegetables,84.0,1987,High,Tier 3,Supermarket Type1,1202.4348,13.9,1,False,True,2.0,0.10935116742930893,2224.561170126414,-0.9155785916961644,0.08956441905539121,7.092935080433613,1202.4348,38
18.6,Low Fat,0.076841095,Snack Foods,162.2,2004,Small,Tier1,Supermarket Type1,2900.2248,8.7,1,True,False,0.0,0.2801830341429074,2157.711533985862,0.3405565828752088,0.21962664490462103,7.972888271639679,2900.2248,21
9.8,Regular,0.063805139,Fruits and Vegetables,117.3,2004,Small,Tier1,Supermarket Type1,810.9444,13.8,1,False,True,0.0,0.2801830341429074,2224.561170126414,-0.3806770403761295,0.05957359991839233,6.699431864910897,810.9443999999997,21
15.1,Regular,0.087542757,Fruits and Vegetables,219.8,1999,Medium,Tier 2,Supermarket Type1,6189.2768,13.7,1,False,True,1.0,0.5879385193007157,2224.561170126414,1.2657916986720263,0.4715903294909721,8.730735081964799,6189.276799999999,26
11.676739773604321,Regular,0.028871235,Snack Foods,188.8,1985,Medium,Tier 2,Supermarket Type3,2057.9878,14.2,3,False,True,1.0,0.5879385193007157,2224.561170126414,0.7678352995452672,0.15510557992451288,7.629969781803824,2057.9878,40
7.09,Low Fat,0.00720931,Baking Goods,48.1,1987,High,Tier 3,Supermarket Type1,1069.2748,14.3,1,True,False,2.0,0.10935116742930893,2157.711533985862,-1.4922442281042503,0.07936346016525553,6.9756707169126235,1069.2748,38
11.676739773604321,Low Fat,0.02286663,Household,102.8,1985,Medium,Tier 2,Supermarket Type3,2768.3964,13.9,3,True,False,1.0,0.5879385193007157,2157.711533985862,-0.6135921302902588,0.20952769560338672,7.926384669299209,2768.396400000001,40
11.676739773604321,Regular,0.067543727,Dairy,57.3,1985,Medium,Tier 2,Supermarket Type3,2073.967,14.5,3,False,True,1.0,0.5879385193007157,2224.561170126414,-1.3444636193311474,0.15632969499132918,7.637700528923877,2073.9669999999996,40
11.676739773604321,Low Fat,0.038549197,Hard Drinks,127.5,1985,Medium,Tier 2,Supermarket Type3,1006.6896,13.3,3,True,False,1.0,0.5879385193007157,2157.711533985862,-0.2168333219537764,0.07456900948689177,6.915415464701195,1006.6895999999998,40
9.5,Low Fat,0.0,Hard Drinks,189.0,2007,Medium,Tier 2,Supermarket Type1,1323.6104,13.9,1,True,False,1.0,0.5879385193007157,2157.711533985862,0.771047921475117,0.09884729164541467,7.188873657446902,1323.6103999999996,18
19.0,Regular,0.097709541,Frozen Foods,48.7,2009,Medium,Tier 2,Supermarket Type2,614.5334,13.9,2,False,True,1.0,0.5879385193007157,2224.561170126414,-1.4826063623146999,0.04452718555544222,6.422489208977571,614.5333999999999,16
20.5,Low Fat,0.143283608,Household,37.9,1997,Small,Tier1,Supermarket Type1,183.095,12.2,1,True,False,0.0,0.2801830341429074,2157.711533985862,-1.6560879465266032,0.011476078751402632,5.215451928717581,183.09499999999994,28
19.85,Low Fat,0.064551885,Health and Hygiene,125.3,2002,Medium,Tier 2,Supermarket Type1,2127.8968,14.2,1,True,False,1.0,0.5879385193007157,2157.711533985862,-0.2521721631821271,0.16046108334183412,7.663359190256884,2127.8967999999995,23
21.1,Low Fat,0.029173031,Household,145.8,2007,Medium,Tier 2,Supermarket Type1,1444.786,14.6,1,True,False,1.0,0.5879385193007157,2157.711533985862,0.07712158462750428,0.10813016423543814,7.276408397298952,1444.7860000000005,18
11.676739773604321,Low Fat,0.067120954,Snack Foods,133.0,1985,Medium,Tier 2,Supermarket Type3,3279.065,14.8,3,True,False,1.0,0.5879385193007157,2157.711533985862,-0.12848621888289974,0.24864837294705705,8.095618518255005,3279.065000000002,40
15.1,Regular,0.067020992,Snack Foods,260.3,1987,High,Tier 3,Supermarket Type1,5424.9384,0.3,1,False,True,2.0,0.10935116742930893,2224.561170126414,1.9163476394666636,0.41303682546159337,8.598946140408396,5424.938399999995,38
19.7,Low Fat,0.026826919,Household,98.8,1987,High,Tier 3,Supermarket Type1,1859.5794,12.8,1,True,False,2.0,0.10935116742930893,2157.711533985862,-0.67784456888726,0.13990615117821076,7.528643223575864,1859.5793999999994,38
16.2,Regular,0.01665334,Frozen Foods,97.4,1997,Small,Tier1,Supermarket Type1,2055.3246,13.8,1,False,True,0.0,0.2801830341429074,2224.561170126414,-0.7003329223962103,0.1549015607467102,7.62867549349085,2055.3246,28
18.1,Low Fat,0.022395357,Fruits and Vegetables,96.5,2004,Small,Tier1,Supermarket Type1,1332.9316,13.9,1,True,False,0.0,0.2801830341429074,2157.711533985862,-0.7147897210805356,0.09956135876772416,7.195885950798175,1332.9315999999994,21
10.195,Low Fat,0.042113173,Snack Foods,42.5,2009,Medium,Tier 2,Supermarket Type2,878.856,14.2,2,True,False,1.0,0.5879385193007157,2157.711533985862,-1.5821976421400519,0.06477608895236152,6.779758257718726,878.8560000000003,16
6.55,Regular,0.034604343,Breads,157.8,1997,Small,Tier1,Supermarket Type1,2514.0608,14.4,1,False,True,0.0,0.2801830341429074,2224.561170126414,0.26987890041850787,0.1900438641232276,7.830052257191928,2514.0608,28
15.85,Low Fat,0.136774734,Canned,94.4,2002,Medium,Tier 2,Supermarket Type1,1428.141,14.6,1,True,False,1.0,0.5879385193007157,2157.711533985862,-0.7485222513439612,0.10685504437417118,7.264828843461144,1428.141,23
0.0,Low Fat,0.089343433,Health and Hygiene,157.4,1985,Medium,Tier 2,Supermarket Type3,6021.4952,12.8,3,True,False,1.0,0.5879385193007157,2157.711533985862,0.26345365655880765,0.45873712128940125,8.703256937477502,6021.495200000004,40
12.1,Low Fat,0.030250132,Canned,75.3,2009,Medium,Tier 2,Supermarket Type2,612.536,14.7,2,True,False,1.0,0.5879385193007157,2157.711533985862,-1.055327645644642,0.04437417117209017,6.419238942135981,612.536,16
16.5,Regular,0.079698503,Fruits and Vegetables,100.6,2004,Small,Tier1,Supermarket Type1,1537.998,13.8,1,False,True,0.0,0.2801830341429074,2224.561170126414,-0.6489309715186096,0.11527083545853312,7.338886834292875,1537.9979999999994,21
0.0,Regular,0.141360118,Baking Goods,197.3,1985,Small,Tier1,Grocery Store,392.822,11.9,0,False,True,0.0,0.2801830341429074,2224.561170126414,0.9043717315638947,0.027542589003366317,5.97589903056637,392.82199999999983,40
16.7,Low Fat,0.036933417,Dairy,109.2,1998,Medium,Tier 2,Grocery Store,222.3772,12.3,0,True,False,1.0,0.5879385193007157,2157.711533985862,-0.5107882285350568,0.014485361623992655,5.408861822339878,222.37720000000007,27
0.0,Low Fat,0.037449987,Baking Goods,76.7,1985,Medium,Tier 2,Supermarket Type3,2783.7098,0.5,3,True,False,1.0,0.5879385193007157,2157.711533985862,-1.0328392921356915,0.21070080587575232,7.931898945854876,2783.7097999999996,40
11.1,Low Fat,0.294948897,Baking Goods,159.1,1998,Medium,Tier 2,Grocery Store,792.302,14.5,0,True,False,1.0,0.5879385193007157,2157.711533985862,0.29076094296253296,0.058145465673773336,6.676203981419111,792.3019999999997,27
11.35,Regular,0.005525913,Fruits and Vegetables,168.3,1987,High,Tier 3,Supermarket Type1,2376.906,14.3,1,False,True,2.0,0.10935116742930893,2224.561170126414,0.438541551735636,0.17953687646638783,7.773975547453455,2376.906,38
9.195,Regular,0.04712061,Frozen Foods,53.2,1997,Small,Tier1,Supermarket Type1,768.999,12.7,1,False,True,0.0,0.2801830341429074,2224.561170126414,-1.4103223688930735,0.0563602978679996,6.646389216145588,768.9990000000001,28
0.0,Low Fat,0.162248011,Household,160.5,1985,Small,Tier1,Grocery Store,316.9208,13.8,0,True,False,0.0,0.2801830341429074,2157.711533985862,0.3132492964714835,0.021728042435988984,5.761802295156657,316.9208,40
18.85,Low Fat,0.090867297,Hard Drinks,127.3,1997,Small,Tier1,Supermarket Type1,3962.8416,12.7,1,True,False,0.0,0.2801830341429074,2157.711533985862,-0.2200459438836265,0.3010302968479037,8.28496893501474,3962.8415999999997,28
8.0,Regular,0.030264897,Breads,250.3,1997,Small,Tier1,Supermarket Type1,6723.2484,14.2,1,False,True,0.0,0.2801830341429074,2224.561170126414,1.7557165429741606,0.5124961746404163,8.813475436142408,6723.248399999995,28
19.1,Low Fat,0.067295406,Household,42.0,1997,Small,Tier1,Supermarket Type1,701.7532,14.1,1,True,False,0.0,0.2801830341429074,2157.711533985862,-1.590229196964677,0.05120881362848108,6.55500576331594,701.7532000000001,28
0.0,Low Fat,0.02827966,Dairy,152.2,1985,Medium,Tier 2,Supermarket Type3,1071.938,14.0,3,True,False,1.0,0.5879385193007157,2157.711533985862,0.17992548638270583,0.07956747934305826,6.978155959041408,1071.938,40
0.0,Low Fat,0.020388413,Household,44.4,1985,Medium,Tier 2,Supermarket Type3,767.0016,12.5,3,True,False,1.0,0.5879385193007157,2157.711533985862,-1.5516777338064762,0.05620728348464756,6.643791816478836,767.0016000000004,40
0.0,Low Fat,0.027644732,Baking Goods,149.5,1985,Medium,Tier 2,Supermarket Type3,3159.8868,9.7,3,True,False,1.0,0.5879385193007157,2157.711533985862,0.1365550903297302,0.2395185147403856,8.0586079001223,3159.886800000001,40
6.36,Low Fat,0.120731024,Fruits and Vegetables,46.5,1999,Medium,Tier 2,Supermarket Type1,652.484,14.8,1,True,False,1.0,0.5879385193007157,2157.711533985862,-1.5179452035430505,0.04743445883913088,6.4823180492144346,652.4839999999998,26
19.6,Low Fat,0.025429614,Health and Hygiene,151.7,2007,Medium,Tier 2,Supermarket Type1,2884.2456,13.8,1,True,False,1.0,0.5879385193007157,2157.711533985862,0.17189393155808066,0.21840252983780475,7.967365305301517,2884.2455999999997,18
0.0,Regular,0.059438787,Fruits and Vegetables,131.0,1985,Medium,Tier 2,Supermarket Type3,4828.3816,14.6,3,False,True,1.0,0.5879385193007157,2224.561170126414,-0.16061243818140034,0.36733652963378555,8.482473705323384,4828.3816000000015,40
17.1,Regular,0.074059474,Fruits and Vegetables,209.1,1997,Small,Tier1,Supermarket Type1,3520.0846,11.3,1,False,True,0.0,0.2801830341429074,2224.561170126414,1.093916425425048,0.2671121085382026,8.166524346131384,3520.0845999999997,28
0.0,Low Fat,0.015693328,Snack Foods,150.7,1985,Medium,Tier 2,Supermarket Type3,906.8196,14.7,3,True,False,1.0,0.5879385193007157,2157.711533985862,0.15583082190883038,0.06691829031929002,6.811045680448026,906.8196000000002,40
0.0,Low Fat,0.057850699,Snack Foods,113.3,1985,Medium,Tier 2,Supermarket Type3,4376.9692,14.5,3,True,False,1.0,0.5879385193007157,2157.711533985862,-0.4449294789731307,0.3327552789962256,8.384340242882182,4376.9692,40
8.76,Low Fat,0.050011058,Health and Hygiene,126.7,1987,High,Tier 3,Supermarket Type1,639.168,13.6,1,True,False,2.0,0.10935116742930893,2157.711533985862,-0.2296838096731766,0.04641436295011731,6.4617306419066205,639.1679999999999,38
6.775,Low Fat,0.105225964,Household,84.2,2004,Small,Tier1,Supermarket Type1,3162.55,14.4,1,True,False,0.0,0.2801830341429074,2157.711533985862,-0.9123659697663143,0.23972253391818832,8.059450093741,3162.550000000002,21
16.25,Low Fat,0.039207025,Household,116.1,1999,Medium,Tier 2,Supermarket Type1,2633.9048,13.8,1,True,False,1.0,0.5879385193007157,2157.711533985862,-0.3999527719552299,0.19922472712434966,7.8766023312905356,2633.9048000000003,26
19.85,Low Fat,0.044489064,Dairy,89.5,2004,Small,Tier1,Supermarket Type1,1054.6272,14.3,1,True,False,0.0,0.2801830341429074,2157.711533985862,-0.8272314886252877,0.0782413546873406,6.961890371633309,1054.6272000000004,21
19.75,Low Fat,0.012437935,Fruits and Vegetables,190.0,1987,High,Tier 3,Supermarket Type1,3781.744,14.5,1,True,False,2.0,0.10935116742930893,2157.711533985862,0.7871110311243673,0.2871569927573192,8.238204951182778,3781.7440000000006,38
6.96,Low Fat,0.077350112,Soft Drinks,91.4,2002,Medium,Tier 2,Supermarket Type1,638.5022,13.4,1,True,False,1.0,0.5879385193007157,2157.711533985862,-0.7967115802917121,0.04636335815566664,6.460690061200626,638.5021999999999,23
